img_path,label
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_314_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_315_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_316_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_317_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_318_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_319_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_320_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_321_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_322_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_323_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_324_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_325_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_326_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_327_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_328_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_329_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_330_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_331_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_332_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_333_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_334_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_335_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_336_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_337_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_338_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_339_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_340_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_341_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_342_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_343_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_344_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_345_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_346_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_347_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_348_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_349_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_350_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_351_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_352_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_353_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_354_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_355_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_356_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_357_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_358_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_359_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_360_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_361_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_362_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_363_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_364_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_365_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_366_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_367_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_368_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_369_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_370_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_371_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_372_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_373_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_374_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_375_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_376_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_377_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_378_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_379_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_380_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_381_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_382_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_383_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_384_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_385_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_386_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_387_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_388_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_389_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_390_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_391_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_392_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_393_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_394_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_395_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_396_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_397_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_398_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_399_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_400_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_401_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_402_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_403_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_404_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_405_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_406_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_407_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_408_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_409_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_410_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_411_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_412_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_413_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_414_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_415_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_416_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_417_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_418_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_419_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_420_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_421_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_422_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_423_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_424_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_425_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_426_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_427_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_428_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_429_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_430_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_431_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_432_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_433_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_434_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_435_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_436_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_437_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_438_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_439_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_440_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_441_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_442_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_443_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_444_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_445_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_446_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_447_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_448_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_449_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_450_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_451_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_452_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_453_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_454_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_455_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_456_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_457_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_458_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_459_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_460_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_461_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_462_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_463_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_464_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_465_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_466_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_467_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_468_for_label_2.png,2
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_469_for_label_1.png,1
C:\Users\Daniel\Desktop\Grad school\UWaterloo Masters\Winter 2024\STAT923\Final Project\STAT932_Final_Project\GAN\GAN_generated_images/generated_image_470_for_label_2.png,2
